area_name,salary_in_rub
Сергиевское (Орловская область),130000.0
Новоплатнировская,130833.33333333333
Подгорный,131875.0
Республика Бурятия,131993.4
Амурская область,131993.4
Республика Тыва,131993.4
Республика Алтай,131993.4
Боржоми,134103.35476470587
Малайзия,134417.73296875
Азербайджан,134735.49285714285
Новая Зеландия,139070.6375
Люксембург,139572.99125
Карагач (Кабардино-Балкария),140375.0
Каменка (Кабардино-Балкария),141250.0
Румыния,141722.24657608697
Жатай,142500.0
Кулунда,142556.65384615384
Латвия,142650.557654321
Алга (Актюбинская обл),143142.24500000002
Грузия,146726.55204545453
Хатежино,149166.0
Китай,149747.98203730158
Спасское (Приморский край),150000.0
Оротукан,150000.0
Уральский (Удмуртская Республика),150000.0
Мелехово (Владимирская область),150000.0
Израиль,154485.06561224489
Кобулети,155143.00624999998
Индонезия,155740.28663043477
Туркменистан,156656.39806
Мамонтово,157733.57692307694
Телави,158658.525
Крюково,165000.0
Литва,166559.0271432039
Шацк (Волынская область),167313.95
Турийск,167313.95
Рожище,167313.95
Камень-Каширский,167313.95
Берестечко,167313.95
Горохов,167313.95
Любомль,167313.95
Норвегия,168132.92115384617
Термез,168948.28136363637
Другое,169633.78125
Покровское (городской округ Истра),170766.2911111111
Ананьев,172167.0
Куба (Азербайджан),172973.37461538462
Королевство Саудовская Аравия,174067.70867105265
Громово,175000.0
Глебычево,175000.0
Семиозерье,175000.0
Стеклянный,175000.0
Мичуринское,175000.0
Гарболово,175000.0
Абхазия,176083.5805
Усть-Нера,176964.2857142857
Нидерланды,177257.544352518
Польша,179298.40994912127
Чумикан,180000.0
Хони,180715.8
Ткибули,180715.8
Сенаки,180715.8
Самтредиа,180715.8
Чиатура,180715.8
Каспи,180715.8
Марнеули,180715.8
Болниси,180715.8
Озургети,180715.8
Цхалтубо,180715.8
Гардабани,180715.8
Нововолынск,180811.70675
Словакия,185179.91847714287
Покров (Днепропетровская область),187386.4975
Стрелецкое,188715.42857142858
Нигерия,189924.3140909091
Арбузинка,191052.89750000002
США,191171.02312685826
Петропавловка (Республика Бурятия),191391.07142857142
Эстония,192836.24448943662
Чехия,193251.80671111553
Сингапур,193409.141969697
Франция,193525.46028064514
Агроном (Липецкая область),200000.0
Верхняя Маза (Ульяновская область),200000.0
Житное (Астраханская область),200000.0
Южная Корея,201819.987211
Боливия,203682.9758
Катар,206576.16830625
Сириус,208290.625
Португалия,215105.75375
Багамские Острова,221411.7125
Каменка-Бугская,223140.725
Армения,223861.23382874118
Турция,224983.2781393316
Брянка (Красноярский край),225000.0
Болгария,225470.42622115387
Красная Поляна,226245.02380952382
ОАЭ,226450.65129735917
Батуми,229165.42955925927
Ратно,236242.0
Любешов,236242.0
Гнивань,236242.0
Межевая,236242.0
Устилуг,236242.0
Ильинцы,236242.0
Кринички,236242.0
Киверцы,236242.0
Магдалиновка,236242.0
Гайсин,236242.0
Локачи,236242.0
Казатин,236242.0
Старая Выжевка,236242.0
Литин,236242.0
Маневичи,236242.0
Верховцево,236242.0
Крыжополь,236242.0
Бершадь,236242.0
Иваничи,236242.0
Акстафа,236305.35
Аджигабул,236305.35
Агсу,236305.35
Городок (Хмельницкая область),236354.1
Ахалцихе,236605.90625
Кутаиси,237444.03830882354
Сербия,240152.71505666667
Тбилиси,240462.4561088025
Городок (Львовская область),243102.345
Знаменский,246984.29148235297
Аргентина,249827.39923913043
Алат (Узбекистан),250701.2666666667
Венгрия,251442.0588888889
Греция,255780.4092
Эльбрус (Кабардино-Балкария),257500.0
Кипр,261882.1913856589
Швейцария,265267.861953125
Австралия,265715.2141666667
Ангола,267910.873625
Словения,270134.8225
Канада,275527.3005670103
Черногория,276130.102475
Дания,276720.49842857145
Бангладеш,276944.29289473686
Австрия,277770.402659322
Старобельск,279840.715
Красноград,282080.0
Ирландия,283398.26199425285
Великобритания,288306.09278716217
Андорра,295783.8572222222
Липовец,296279.6
Швеция,296587.6602913978
Афганистан,306467.219375
Финляндия,307175.3267881944
Албания,312466.75573529414
